date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2022-06-02 15:00,-3.43,0.00,185.90,71.82,156.00,674.10,0.12,174.50,0.00,405.30,52.15,236.20,13.40,NaN,497.30
2022-06-02 15:05,-0.51,0.00,75.16,71.85,160.00,677.90,0.12,173.40,0.00,399.20,52.25,227.38,13.38,NaN,472.30
2022-06-02 15:10,-0.46,0.00,107.40,78.63,183.00,676.10,0.12,174.40,0.00,387.40,54.23,218.57,13.37,NaN,477.90
2022-06-02 15:15,-0.29,0.00,150.80,78.40,170.00,678.70,0.12,173.90,0.00,370.60,48.96,209.75,13.35,NaN,484.60
2022-06-02 15:20,-0.67,0.00,147.10,79.61,167.00,676.60,0.12,174.90,0.00,369.80,46.91,200.93,13.33,NaN,487.00
2022-06-02 15:25,-1.11,0.00,138.20,79.99,167.00,676.80,0.12,176.30,3.30,356.90,44.34,192.12,13.32,NaN,482.50
2022-06-02 15:30,-0.33,0.00,163.40,80.12,181.00,677.80,0.12,175.00,1.70,369.40,44.53,183.30,13.30,NaN,489.70
2022-06-02 15:35,-0.29,0.00,170.50,80.01,172.00,676.10,0.12,174.50,4.95,362.90,47.61,174.47,13.27,NaN,486.10
2022-06-02 15:40,-0.23,0.00,132.00,96.21,180.00,677.00,0.12,175.50,0.00,350.50,43.77,165.63,13.23,NaN,480.10
2022-06-02 15:45,-0.28,0.00,185.80,94.37,195.00,676.60,0.12,175.30,4.20,336.70,43.54,156.80,13.20,NaN,543.30
2022-06-02 15:50,-0.35,0.00,159.60,94.79,190.00,676.40,0.12,174.80,1.70,339.80,53.00,147.97,13.17,NaN,535.40
2022-06-02 15:55,-0.32,0.00,163.00,95.46,192.00,677.10,0.12,176.00,2.50,323.50,57.87,139.13,13.13,NaN,640.70
2022-06-02 16:00,-2.05,0.00,137.20,95.20,220.00,678.40,0.12,175.80,9.30,314.90,45.43,130.30,13.10,NaN,564.70
2022-06-02 16:05,-0.31,0.00,112.40,94.48,246.00,678.60,0.13,175.90,10.95,310.10,36.46,122.69,13.07,NaN,671.20
2022-06-02 16:10,-0.76,0.00,131.40,105.80,280.00,677.10,0.12,175.10,11.25,314.90,31.90,115.09,13.03,NaN,679.80
2022-06-02 16:15,-9.73,0.00,67.69,106.00,324.00,678.60,0.12,174.90,0.00,302.00,26.55,107.48,13.00,NaN,641.60
2022-06-02 16:20,-6.28,0.00,70.07,106.10,361.00,678.50,0.12,175.20,0.00,289.90,23.72,99.87,12.97,NaN,641.60
2022-06-02 16:25,-7.75,0.00,67.80,106.10,380.00,677.70,33.76,173.30,0.00,282.70,23.62,92.27,12.93,NaN,631.20
2022-06-02 16:30,-0.25,0.00,108.60,106.80,389.00,692.80,38.45,175.20,14.73,272.80,19.85,84.66,12.90,NaN,654.30
2022-06-02 16:35,-0.33,0.00,87.34,105.90,388.00,693.50,40.00,175.30,13.50,270.60,17.42,78.16,12.87,NaN,659.10
2022-06-02 16:40,-0.29,0.00,47.63,123.50,389.00,694.00,40.64,175.10,16.60,278.30,16.85,71.65,12.83,NaN,1019.00
2022-06-02 16:45,-15.61,0.00,24.62,139.80,384.00,694.20,39.66,173.70,50.51,282.80,15.66,65.15,12.80,NaN,998.80
2022-06-02 16:50,-15.56,0.00,41.25,167.90,388.00,695.30,40.00,175.20,30.50,275.30,15.99,58.65,12.77,NaN,995.90
2022-06-02 16:55,-19.85,-21.95,0.00,181.30,388.00,695.10,47.89,175.10,1.90,276.80,15.63,52.14,12.73,NaN,998.80
2022-06-02 17:00,-12.97,-67.03,0.00,187.80,383.00,694.30,76.28,174.20,7.92,283.10,15.90,45.64,12.70,NaN,1056.00
2022-06-02 17:05,-23.40,-90.33,0.00,190.50,384.00,695.70,96.21,174.20,40.67,280.80,14.89,40.11,12.70,NaN,666.20
2022-06-02 17:10,-24.34,-44.15,0.00,199.50,389.00,695.60,152.50,175.40,1.36,272.90,11.27,34.59,12.70,NaN,990.90
2022-06-02 17:15,-24.28,-85.58,0.00,199.40,385.00,694.00,181.80,174.50,0.00,258.00,6.61,29.06,12.70,NaN,2319.00
2022-06-02 17:20,-13.21,-75.66,0.00,199.80,384.00,692.50,178.50,173.40,48.02,243.10,4.43,23.53,12.70,NaN,3999.00
2022-06-02 17:25,-23.90,-39.09,0.00,199.10,380.00,694.90,183.70,171.70,85.66,245.00,2.79,18.01,12.70,NaN,990.60
2022-06-02 17:30,-2.24,-127.30,0.00,200.50,384.00,696.10,210.60,175.40,3.33,235.30,2.89,12.48,12.70,NaN,2312.00
2022-06-02 17:35,0.00,-156.00,0.00,201.50,384.00,695.80,226.00,172.80,67.58,231.50,2.18,10.47,12.68,NaN,1198.00
2022-06-02 17:40,-0.37,-124.10,0.00,207.00,386.00,694.80,226.50,174.70,100.00,217.90,1.00,8.47,12.67,NaN,2297.00
2022-06-02 17:45,-0.28,-62.17,0.00,207.70,385.00,695.10,224.40,173.50,104.00,214.90,0.94,6.46,12.65,NaN,4259.00
2022-06-02 17:50,-0.26,-113.60,0.00,208.60,383.00,695.20,229.10,173.50,85.66,208.10,0.08,4.45,12.63,NaN,2242.00
2022-06-02 17:55,-0.41,-47.17,0.00,208.50,382.00,695.60,283.60,173.10,101.80,199.00,0.00,2.45,12.62,NaN,4004.00
2022-06-02 18:00,-0.35,0.00,26.51,208.80,380.00,696.20,284.60,173.60,70.60,193.30,0.00,0.44,12.60,NaN,996.00
2022-06-02 18:05,-0.25,0.00,29.31,209.70,384.00,693.60,291.20,174.60,12.35,193.70,0.00,0.37,12.58,NaN,1202.00
2022-06-02 18:10,-0.25,0.00,81.66,210.40,386.00,695.70,289.10,173.20,25.60,192.20,0.00,0.29,12.57,NaN,1169.00
2022-06-02 18:15,-0.29,0.00,84.46,210.30,384.00,693.90,288.60,174.90,30.05,195.40,0.00,0.22,12.55,NaN,917.70
2022-06-02 18:20,-0.29,0.00,85.09,211.40,388.00,695.10,287.20,174.90,33.55,196.80,0.00,0.15,12.53,NaN,951.90
2022-06-02 18:25,-2.42,0.00,46.33,210.40,383.00,695.10,288.10,173.20,22.05,201.90,0.00,0.07,12.52,NaN,869.80
2022-06-02 18:30,-0.94,0.00,34.75,211.20,384.00,695.80,289.20,173.10,17.55,203.10,0.00,0.00,12.50,NaN,687.80
2022-06-02 18:35,-0.54,-56.75,0.00,210.80,384.00,695.00,290.30,174.90,12.75,197.30,0.00,0.00,12.47,NaN,639.10
2022-06-02 18:40,-0.28,-70.06,0.00,211.10,390.00,695.90,331.20,175.40,27.80,202.90,0.00,0.00,12.43,NaN,638.00
2022-06-02 18:45,-0.30,-42.69,0.00,211.60,388.00,694.90,329.20,174.40,8.85,204.50,0.00,0.00,12.40,NaN,641.50
2022-06-02 18:50,-0.50,0.00,7.49,210.90,382.00,695.50,328.70,173.60,17.10,203.00,0.00,0.00,12.37,NaN,651.90
2022-06-02 18:55,-0.31,-27.24,0.00,212.50,389.00,695.10,332.10,175.30,24.44,211.30,0.00,0.00,12.33,NaN,645.00
2022-06-02 19:00,-0.34,-68.96,0.00,211.20,390.00,695.90,332.10,174.80,24.02,205.50,0.00,0.00,12.30,NaN,638.10
2022-06-02 19:05,-0.36,-101.20,0.00,211.00,387.00,696.20,346.00,173.80,23.85,213.10,0.00,0.00,12.30,NaN,631.20
2022-06-02 19:10,-0.37,-95.90,0.00,210.30,384.00,694.00,389.40,172.80,21.15,219.80,0.00,0.00,12.30,NaN,578.80
2022-06-02 19:15,-0.31,-48.78,0.00,211.00,390.00,697.20,408.30,175.30,30.45,217.90,0.00,0.00,12.30,NaN,641.50
2022-06-02 19:20,-0.60,-63.84,0.00,210.10,389.00,694.80,407.20,175.10,1.95,220.00,0.00,0.00,12.30,NaN,638.10
2022-06-02 19:25,-0.30,-38.17,0.00,210.40,389.00,696.00,407.50,174.80,3.04,222.50,0.00,0.00,12.30,NaN,641.40
2022-06-02 19:30,-2.99,-50.47,0.00,210.60,386.00,696.90,406.20,174.80,0.00,227.50,0.00,0.00,12.30,NaN,641.60
2022-06-02 19:35,-21.46,-55.74,0.00,210.60,390.00,697.20,407.10,175.00,3.85,235.60,0.00,0.00,12.27,NaN,683.00
2022-06-02 19:40,-10.50,-73.67,0.00,210.50,388.00,697.40,394.30,174.80,0.00,235.80,0.00,0.00,12.23,NaN,638.20
2022-06-02 19:45,-3.51,-89.07,0.00,210.40,389.00,697.90,374.90,175.00,2.00,243.50,0.00,0.00,12.20,NaN,634.80
2022-06-02 19:50,-0.30,-97.79,0.00,211.20,388.00,696.40,361.10,174.80,3.15,248.20,0.00,0.00,12.17,NaN,631.50
2022-06-02 19:55,-0.30,-73.83,0.00,210.20,390.00,697.80,361.20,175.20,5.85,252.30,0.00,0.00,12.13,NaN,638.20
2022-06-02 20:00,-0.19,-128.30,0.00,211.70,388.00,697.90,361.20,174.90,13.85,270.80,0.00,0.00,12.10,NaN,628.10
2022-06-02 20:05,-0.21,-118.90,0.00,210.90,390.00,696.60,361.50,175.40,13.50,281.90,0.00,0.00,12.08,NaN,670.30
2022-06-02 20:10,-2.08,-110.90,0.00,211.90,390.00,698.50,360.70,175.30,1.90,293.70,0.00,0.00,12.07,NaN,677.20
2022-06-02 20:15,-11.58,-168.50,0.00,210.20,388.00,698.00,359.00,174.30,0.00,307.40,0.00,0.00,12.05,NaN,664.10
2022-06-02 20:20,-3.00,-166.40,0.00,210.30,388.00,697.10,358.90,175.20,0.00,326.20,0.00,0.00,12.03,NaN,669.20
2022-06-02 20:25,-7.60,-197.10,0.00,209.90,388.00,696.30,360.30,175.30,0.00,339.30,0.00,0.00,12.02,NaN,662.00
2022-06-02 20:30,-5.53,-205.00,0.00,210.90,389.00,697.90,361.70,174.50,3.00,355.90,0.00,0.00,12.00,NaN,653.50
2022-06-02 20:35,-9.31,-210.40,0.00,209.30,384.00,697.40,356.60,173.00,0.00,367.60,0.00,0.00,11.95,NaN,803.70
2022-06-02 20:40,-1.84,-257.40,0.00,208.70,387.00,697.80,358.90,175.10,0.00,388.30,0.00,0.00,11.90,NaN,604.90
2022-06-02 20:45,-0.30,-264.60,0.00,209.50,388.00,698.70,360.80,175.40,11.70,405.90,0.00,0.00,11.85,NaN,604.90
2022-06-02 20:50,-0.25,-299.50,0.00,196.00,386.00,698.60,358.10,175.20,9.30,421.70,0.00,0.00,11.80,NaN,598.40
2022-06-02 20:55,-1.03,-275.90,0.00,173.70,389.00,698.80,360.80,174.20,11.70,441.90,0.00,0.00,11.75,NaN,448.90
2022-06-02 21:00,-6.62,-297.40,0.00,157.00,389.00,698.20,326.00,175.40,0.00,462.90,0.00,0.00,11.70,NaN,421.40
2022-06-02 21:05,-14.35,-289.60,0.00,147.00,386.00,698.90,324.10,174.60,0.00,471.50,0.00,0.00,11.70,NaN,421.40
2022-06-02 21:10,-14.04,-272.40,0.00,143.20,388.00,683.00,324.90,175.30,0.00,477.60,0.00,0.00,11.70,NaN,418.80
2022-06-02 21:15,-9.04,-297.90,0.00,143.80,388.00,676.80,322.50,174.40,0.00,477.40,0.00,0.00,11.70,NaN,421.40
2022-06-02 21:20,-0.99,-277.30,0.00,143.00,388.00,677.40,324.50,174.80,8.45,477.40,0.00,0.00,11.70,NaN,408.50
2022-06-02 21:25,-1.09,-282.00,0.00,142.60,385.00,679.90,302.60,165.00,2.10,493.80,0.00,0.00,11.70,NaN,401.20
2022-06-02 21:30,-14.53,-318.60,0.00,142.30,386.00,679.90,303.70,165.60,0.00,498.10,0.00,0.00,11.70,NaN,401.50
2022-06-02 21:35,-1.01,-281.50,0.00,142.50,388.00,675.50,305.90,166.40,2.85,501.70,0.00,0.00,11.70,NaN,417.30
2022-06-02 21:40,-0.26,-209.40,0.00,141.80,363.00,682.70,268.50,165.60,6.00,515.40,0.00,0.00,11.70,NaN,436.10
2022-06-02 21:45,-0.02,-225.60,0.00,142.00,353.00,682.50,239.20,164.40,12.76,529.50,0.00,0.00,11.70,NaN,431.20
2022-06-02 21:50,-4.07,-272.10,0.00,141.90,344.00,684.00,224.80,164.70,0.00,527.70,0.00,0.00,11.70,NaN,424.20
2022-06-02 21:55,-3.40,-280.20,0.00,141.50,337.00,682.30,222.60,164.80,0.00,535.60,0.00,0.00,11.70,NaN,424.20
2022-06-02 22:00,-0.29,-263.90,0.00,141.40,343.00,683.70,222.50,164.30,21.30,531.40,0.00,0.00,11.70,NaN,426.60
2022-06-02 22:05,-8.05,-242.90,0.00,141.00,341.00,683.10,224.60,168.40,13.10,536.70,0.00,0.00,11.68,NaN,408.80
2022-06-02 22:10,-2.67,-222.30,0.00,127.00,337.00,683.20,180.20,169.40,21.30,536.40,0.00,0.00,11.67,NaN,413.50
2022-06-02 22:15,-0.18,-244.60,0.00,126.70,340.00,680.00,165.90,165.70,16.20,545.60,0.00,0.00,11.65,NaN,412.60
2022-06-02 22:20,-0.06,-271.40,0.00,126.10,346.00,685.00,115.50,166.10,26.40,550.00,0.00,0.00,11.63,NaN,424.60
2022-06-02 22:25,-0.14,-278.50,0.00,127.00,345.00,684.30,100.20,166.80,31.00,576.00,0.00,0.00,11.62,NaN,424.60
2022-06-02 22:30,-0.08,-313.30,0.00,126.50,348.00,685.00,100.40,169.30,46.70,571.70,0.00,0.00,11.60,NaN,420.00
2022-06-02 22:35,-0.08,-293.40,0.00,126.70,351.00,685.50,100.20,167.50,62.20,568.40,0.00,0.00,11.60,NaN,422.30
2022-06-02 22:40,-0.29,-334.30,0.00,118.00,336.00,680.40,99.65,173.50,26.30,585.50,0.00,0.00,11.60,NaN,417.80
2022-06-02 22:45,-4.56,-362.40,0.00,117.90,337.00,685.60,99.48,173.60,0.00,617.40,0.00,0.00,11.60,NaN,413.20
2022-06-02 22:50,-0.04,-426.50,0.00,117.60,346.00,684.90,99.63,174.80,8.20,643.80,0.00,0.00,11.60,NaN,406.40
2022-06-02 22:55,-0.50,-472.40,0.00,117.10,338.00,683.30,99.48,171.80,13.90,668.60,0.00,0.00,11.60,NaN,402.00
2022-06-02 23:00,-0.06,-499.00,0.00,117.00,340.00,685.80,100.00,175.60,21.10,699.00,0.00,0.00,11.60,NaN,393.80
2022-06-02 23:05,-0.21,-531.90,0.00,116.70,337.00,682.50,99.52,172.30,2.70,712.90,0.00,0.00,11.60,NaN,383.10
2022-06-02 23:10,-2.06,-520.40,0.00,125.00,336.00,682.70,99.67,171.60,2.00,736.50,0.00,0.00,11.60,NaN,380.00
2022-06-02 23:15,-2.11,-511.00,0.00,102.30,340.00,685.40,100.00,174.80,3.10,758.20,0.00,0.00,11.60,NaN,380.00
2022-06-02 23:20,-2.13,-533.00,0.00,37.04,334.00,679.80,99.52,173.00,0.00,787.50,0.00,0.00,11.60,NaN,380.00
2022-06-02 23:25,-3.61,-539.40,0.00,28.13,331.00,683.00,99.39,173.80,0.00,799.30,0.00,0.00,11.60,NaN,377.70
2022-06-02 23:30,-1.98,-521.40,0.00,20.24,338.00,684.70,99.91,172.40,14.90,821.70,0.00,0.00,11.60,NaN,372.40
2022-06-02 23:35,-2.15,-533.20,0.00,20.48,336.00,685.40,99.80,173.80,4.35,827.20,0.00,0.00,11.57,NaN,380.00
2022-06-02 23:40,-4.27,-533.10,0.00,110.60,324.00,676.30,98.95,173.00,0.00,847.60,0.00,0.00,11.53,NaN,380.00
2022-06-02 23:45,-2.00,-506.90,0.00,85.22,345.00,685.80,100.00,174.50,14.33,846.50,0.00,0.00,11.50,NaN,380.00
2022-06-02 23:50,-2.05,-533.10,0.00,46.63,336.00,683.10,99.64,172.90,3.00,848.10,0.00,0.00,11.47,NaN,380.00
2022-06-02 23:55,-16.02,-445.00,0.00,93.54,336.00,684.10,100.20,173.90,7.10,838.50,0.00,0.00,11.43,NaN,353.80
2022-06-03 00:00,-13.14,-380.80,0.00,27.29,329.00,671.10,99.91,173.70,3.00,813.40,0.00,0.00,11.40,NaN,348.00
2022-06-03 00:05,-26.32,-500.70,0.00,26.26,310.00,675.70,99.93,142.90,0.00,815.70,0.00,0.00,11.43,NaN,380.00
2022-06-03 00:10,-2.60,-513.40,0.00,47.73,346.00,685.80,100.50,174.40,0.00,812.00,0.00,0.00,11.47,NaN,380.00
2022-06-03 00:15,-15.76,-533.10,0.00,85.65,342.00,685.80,100.10,174.90,0.00,809.30,0.00,0.00,11.50,NaN,380.00
2022-06-03 00:20,-4.31,-533.00,0.00,82.81,328.00,681.70,99.38,173.30,1.05,805.70,0.00,0.00,11.53,NaN,380.00
2022-06-03 00:25,-1.92,-533.00,0.00,59.82,337.00,685.30,99.47,172.40,2.55,799.50,0.00,0.00,11.57,NaN,380.00
2022-06-03 00:30,-1.91,-477.60,0.00,86.50,337.00,670.80,99.56,173.40,0.00,799.10,0.00,0.00,11.60,NaN,355.10
2022-06-03 00:35,-2.11,-533.00,0.00,26.46,329.00,673.90,100.00,174.90,0.00,809.70,0.00,0.00,11.55,NaN,380.00
2022-06-03 00:40,-1.90,-430.70,0.00,92.36,313.00,681.10,99.29,173.30,6.70,825.50,0.00,0.00,11.50,NaN,374.40
2022-06-03 00:45,-1.90,-447.30,0.00,27.29,295.00,685.90,100.10,174.60,8.15,803.20,0.00,0.00,11.45,NaN,360.20
2022-06-03 00:50,-4.92,-412.90,0.00,25.98,297.00,680.30,100.10,175.00,0.00,801.60,0.00,0.00,11.40,NaN,364.00
2022-06-03 00:55,-17.90,-397.00,0.00,25.67,297.00,677.80,99.92,175.90,0.00,785.40,0.00,0.00,11.35,NaN,357.10
2022-06-03 01:00,-13.40,-429.00,0.00,25.33,297.00,680.00,100.20,174.90,0.15,783.80,0.00,0.00,11.30,NaN,374.30
2022-06-03 01:05,-2.22,-487.20,0.00,25.60,292.00,674.60,99.80,173.70,0.30,782.00,0.00,0.00,11.30,NaN,389.70
2022-06-03 01:10,-2.00,-492.80,0.00,115.90,301.00,685.00,68.88,176.00,13.30,773.70,0.00,0.00,11.30,NaN,394.60
2022-06-03 01:15,-2.41,-493.50,0.00,119.50,281.00,682.40,41.84,173.30,0.00,780.60,0.00,0.00,11.30,NaN,380.00
2022-06-03 01:20,-1.91,-450.50,0.00,66.32,288.00,684.60,41.86,175.90,14.70,789.50,0.00,0.00,11.30,NaN,380.00
2022-06-03 01:25,-5.54,-452.30,0.00,37.05,297.00,685.90,41.99,174.40,0.00,792.00,0.00,0.00,11.30,NaN,349.00
2022-06-03 01:30,-8.49,-402.30,0.00,22.99,282.00,675.20,42.18,168.40,1.80,794.90,0.00,0.00,11.30,NaN,348.00
2022-06-03 01:35,-4.62,-523.40,0.00,22.53,264.00,668.90,41.79,143.50,0.00,802.90,0.00,0.00,11.28,NaN,380.00
2022-06-03 01:40,-2.23,-532.90,0.00,60.12,239.00,680.80,41.82,173.10,3.90,816.00,0.00,0.00,11.27,NaN,380.00
2022-06-03 01:45,-2.05,-527.50,0.00,81.99,246.00,683.20,42.03,173.20,14.45,816.40,0.00,0.00,11.25,NaN,380.00
2022-06-03 01:50,-2.17,-531.60,0.00,48.11,248.00,683.60,42.38,174.70,15.75,811.80,0.00,0.00,11.23,NaN,380.00
2022-06-03 01:55,-1.79,-508.30,0.00,74.30,256.00,683.70,42.08,176.00,15.85,782.50,0.00,0.00,11.22,NaN,380.00
2022-06-03 02:00,-1.79,-392.20,0.00,61.29,248.00,686.00,42.21,176.00,18.05,769.80,0.00,0.00,11.20,NaN,348.00
2022-06-03 02:05,-1.93,-253.20,0.00,21.64,230.00,669.10,41.90,148.30,9.75,764.60,0.00,0.00,11.17,NaN,344.50
2022-06-03 02:10,-2.00,-265.10,0.00,21.65,216.00,682.20,41.97,16.71,23.50,768.50,0.00,0.00,11.13,NaN,349.00
2022-06-03 02:15,-3.53,-241.50,0.00,21.34,218.00,665.40,42.17,0.00,7.00,762.80,0.00,0.00,11.10,NaN,348.50
2022-06-03 02:20,-16.72,-225.00,0.00,21.07,196.00,667.50,42.33,0.00,4.93,769.50,0.00,0.00,11.07,NaN,349.00
2022-06-03 02:25,-41.95,-184.00,0.00,20.80,193.00,666.00,41.95,0.00,0.01,776.10,0.00,0.00,11.03,NaN,224.90
2022-06-03 02:30,-7.88,-122.40,0.00,21.00,156.00,601.70,41.95,0.00,0.00,766.10,0.00,0.00,11.00,NaN,343.40
2022-06-03 02:35,-21.09,-131.20,0.00,20.45,151.00,594.80,42.65,0.00,0.00,764.10,0.00,0.00,10.97,NaN,344.40
2022-06-03 02:40,-25.94,-90.97,0.00,20.52,141.00,597.60,42.13,0.00,2.20,768.30,0.00,0.00,10.93,NaN,344.40
2022-06-03 02:45,-71.28,-114.50,0.00,20.23,150.00,613.20,42.41,0.00,0.00,747.90,0.00,0.00,10.90,NaN,343.00
2022-06-03 02:50,-19.87,-156.00,0.00,20.44,129.00,578.30,42.44,0.00,0.00,736.70,0.00,0.00,10.87,NaN,348.90
2022-06-03 02:55,-27.80,-91.49,0.00,20.09,159.00,606.90,42.23,0.00,0.00,744.90,0.00,0.00,10.83,NaN,321.30
2022-06-03 03:00,-28.02,-65.08,0.00,19.88,130.00,587.30,42.25,0.00,3.30,726.00,0.00,0.00,10.80,NaN,344.40
2022-06-03 03:05,-96.61,-46.52,0.00,19.54,137.00,584.80,41.62,0.00,0.00,722.90,0.00,0.00,10.75,NaN,299.40
2022-06-03 03:10,-23.79,0.00,8.83,19.56,129.00,539.50,41.97,0.00,1.20,715.80,0.00,0.00,10.70,NaN,260.50
2022-06-03 03:15,-70.65,-13.74,0.00,19.41,123.00,515.10,42.07,0.00,0.00,711.30,0.00,0.00,10.65,NaN,251.60
2022-06-03 03:20,-54.81,-30.65,0.00,19.01,128.00,516.60,42.10,0.00,0.00,699.20,0.00,0.00,10.60,NaN,299.40
2022-06-03 03:25,-34.67,-21.10,0.00,18.49,131.00,527.00,42.16,0.00,1.95,678.40,0.00,0.00,10.55,NaN,342.40
2022-06-03 03:30,-56.33,-47.05,0.00,18.41,133.00,536.60,41.72,0.00,0.00,654.00,0.00,0.00,10.50,NaN,339.10
2022-06-03 03:35,-37.70,-86.62,0.00,18.45,135.00,553.40,42.02,0.00,0.00,647.90,0.00,0.00,10.52,NaN,364.30
2022-06-03 03:40,-42.28,-140.10,0.00,18.14,160.00,578.10,41.70,0.00,0.00,647.10,0.00,0.00,10.53,NaN,358.60
2022-06-03 03:45,-36.07,-166.00,0.00,18.05,191.00,604.90,42.00,0.00,0.00,652.80,0.00,0.00,10.55,NaN,344.40
2022-06-03 03:50,-9.24,-124.90,0.00,17.95,166.00,623.10,42.20,0.00,4.35,668.70,0.00,0.00,10.57,NaN,340.70
2022-06-03 03:55,-2.06,-124.90,0.00,17.83,132.00,584.90,41.86,0.00,9.60,684.70,0.00,0.00,10.58,NaN,340.70
2022-06-03 04:00,-1.96,-241.10,0.00,17.89,133.00,557.60,42.29,0.00,5.90,706.70,0.00,0.00,10.60,NaN,352.70
2022-06-03 04:05,-30.88,-106.70,0.00,17.76,167.00,590.30,41.94,0.00,0.00,680.70,0.00,0.00,10.58,NaN,245.00
2022-06-03 04:10,-27.66,-146.20,0.00,17.77,133.00,536.70,41.46,0.00,0.00,672.80,0.00,0.00,10.57,NaN,338.10
2022-06-03 04:15,-32.09,-170.60,0.00,17.44,125.00,575.20,41.84,0.00,0.00,655.50,0.00,0.00,10.55,NaN,334.80
2022-06-03 04:20,-17.55,-167.30,0.00,16.85,128.00,616.00,42.34,0.00,0.15,658.30,0.00,0.00,10.53,NaN,329.40
2022-06-03 04:25,-7.33,-158.10,0.00,16.70,122.00,587.20,41.57,0.00,0.00,661.80,0.00,0.00,10.52,NaN,329.40
2022-06-03 04:30,-1.05,-166.40,0.00,16.54,123.00,583.50,42.06,0.00,10.25,657.90,0.00,0.00,10.50,NaN,328.30
2022-06-03 04:35,-1.13,-186.40,0.00,16.49,122.00,576.70,41.90,0.00,12.00,661.80,0.00,0.00,10.50,NaN,329.40
2022-06-03 04:40,-0.03,-225.70,0.00,16.55,120.00,607.10,41.98,0.00,11.00,667.60,0.00,0.00,10.50,NaN,329.40
2022-06-03 04:45,-0.01,-254.00,0.00,16.90,126.00,637.70,41.94,0.00,5.10,670.40,0.00,0.00,10.50,NaN,333.50
2022-06-03 04:50,-4.81,-218.20,0.00,17.06,123.00,662.00,42.10,0.00,0.00,635.60,0.00,0.00,10.50,NaN,335.80
2022-06-03 04:55,-4.25,-185.40,0.00,17.30,133.00,669.40,42.09,0.00,0.00,606.00,0.00,0.00,10.50,NaN,339.70
2022-06-03 05:00,-3.81,-241.10,0.00,16.92,136.00,666.30,42.05,0.00,2.25,595.00,0.00,0.00,10.50,NaN,380.00
2022-06-03 05:05,-1.01,-243.80,0.00,32.71,171.00,669.90,42.33,0.00,33.10,581.60,0.00,0.00,10.50,NaN,369.40
2022-06-03 05:10,-3.11,-265.00,0.00,16.84,212.00,662.50,41.70,0.00,0.00,586.00,0.00,0.00,10.50,NaN,352.00
2022-06-03 05:15,-4.31,-422.40,0.00,16.32,250.00,668.50,42.19,0.00,0.00,588.30,0.00,0.00,10.50,NaN,387.30
2022-06-03 05:20,-1.14,-221.00,0.00,91.71,264.00,668.80,41.68,0.00,0.00,597.50,0.00,0.00,10.50,NaN,335.80
2022-06-03 05:25,-0.56,-244.30,0.00,15.86,232.00,654.80,41.70,0.00,0.20,622.50,0.00,0.00,10.50,NaN,332.30
2022-06-03 05:30,-3.77,-280.90,0.00,16.17,188.00,656.20,41.69,0.00,0.00,624.20,0.00,0.00,10.50,NaN,349.00
2022-06-03 05:35,-3.68,-308.40,0.00,15.98,213.00,659.00,41.75,0.00,0.04,624.40,0.00,0.00,10.50,NaN,334.40
2022-06-03 05:40,-0.76,-411.50,0.00,15.92,194.00,670.80,42.28,77.27,5.65,648.80,0.00,0.00,10.50,NaN,349.00
2022-06-03 05:45,-4.54,-251.20,0.00,15.55,185.00,654.70,41.43,160.80,0.00,672.90,0.00,0.00,10.50,NaN,337.80
2022-06-03 05:50,-35.04,-194.70,0.00,16.01,159.00,656.60,41.91,78.10,0.00,687.70,0.00,0.00,10.50,NaN,343.20
2022-06-03 05:55,-74.14,-357.20,0.00,16.13,141.00,662.20,42.17,79.93,0.00,694.20,0.00,0.00,10.50,NaN,361.10
2022-06-03 06:00,-86.61,-236.50,0.00,17.07,173.00,656.40,41.77,171.40,0.00,693.20,0.00,0.00,10.50,NaN,348.00
2022-06-03 06:05,-30.03,-349.70,0.00,17.39,161.00,674.50,42.58,95.86,0.00,712.40,0.00,0.00,10.50,NaN,351.10
2022-06-03 06:10,-45.18,-384.30,0.00,17.76,184.00,661.80,41.96,164.80,0.00,733.30,0.00,0.00,10.50,NaN,361.10
2022-06-03 06:15,-78.89,-306.90,0.00,17.99,219.00,655.90,41.76,172.50,0.00,752.70,0.00,0.00,10.50,NaN,342.10
2022-06-03 06:20,-3.26,-309.10,0.00,18.25,192.00,659.30,42.15,80.11,0.10,751.60,0.00,0.00,10.50,NaN,342.90
2022-06-03 06:25,-0.15,-264.80,0.00,17.91,169.00,664.50,42.10,79.96,6.88,738.20,0.00,0.00,10.50,NaN,346.60
2022-06-03 06:30,-0.19,-262.70,0.00,17.90,136.00,655.40,41.72,78.69,0.62,741.10,0.00,0.00,10.50,NaN,348.00
2022-06-03 06:35,-0.09,-262.10,0.00,18.11,144.00,664.80,42.21,89.14,11.10,766.90,0.00,0.00,10.48,NaN,348.00
2022-06-03 06:40,-0.20,-280.00,0.00,18.35,149.00,667.20,42.30,127.90,38.64,746.20,0.00,0.00,10.47,NaN,349.00
